from_id,from_label,date,to_id,to_label,to_name,to_color,function_id,function_color,function_english,function,amount,Currency
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,4816000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,10,#2458A3,Health ',Sanita',870006750,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),1578000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,12,#211D79,Water,Acqua,15590750,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,13,#42928F,Sewers and Water,Fognature e depurazione Acque,4500000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,14,#44913D,Environment,Ambiente,13913000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,17,#7A2077,Labour,Lavoro,6605000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,19,#14388C,Other transport,Altri trasporti,32365000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,20,#CD531C,ROAD ',Viabilita',3823000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,22,#449256,Agriculture,Agricoltura,40152000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,24,#E29826,Tourism,Turismo,5708000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,25,#2458A3,Commerce,Commercio,25000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,26,#42928F,Industry and Handicrafts,Industria e Artigianato,7795000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,27,#CA221D,Energy,Energia,3966000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,28,#A5B425,Other public works,Altre opere pubbliche,7700000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,29,#EDC92D,Other economic sectors,Altre in campo economico,15140000,EUR
AL,Amministrazioni Regionali,2006,17,Basilicata,italy-Basilicata,#6AAC32,30,#42928F,Unclassified expenditure,Oneri non ripartibili,35558000,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,1,#449256,General Administration,Amministrazione Generale,290243600,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,2,#6AAC32,Defence,Difesa,7659060,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,3,#D32645,Public Safety,Sicurezza pubblica,130000,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,4,#481B79,Justice,Giustizia,80000,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,5,#6AAC32,Education,Istruzione,31192220,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,6,#A5B425,Training,Formazione,8173270,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),5160420,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,13091270,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,34978160,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,10,#2458A3,Health ',Sanita',3047874910,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),34911490,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,12,#211D79,Water,Acqua,57701860,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,14,#44913D,Environment,Ambiente,369884320,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,382650,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,17,#7A2077,Labour,Lavoro,15843550,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,85750,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,19,#14388C,Other transport,Altri trasporti,274026370,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,21,#42928F,Telecommunications,Telecomunicazioni,1781230,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,22,#449256,Agriculture,Agricoltura,146513380,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,4961580,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,24,#E29826,Tourism,Turismo,23855420,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,25,#2458A3,Commerce,Commercio,396520,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,26,#42928F,Industry and Handicrafts,Industria e Artigianato,28681830,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,27,#CA221D,Energy,Energia,0,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,28,#A5B425,Other public works,Altre opere pubbliche,23643860,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,29,#EDC92D,Other economic sectors,Altre in campo economico,47950,EUR
AL,Amministrazioni Regionali,2006,18,Calabria,italy-Calabria,#A5B425,30,#42928F,Unclassified expenditure,Oneri non ripartibili,18790810,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,1,#449256,General Administration,Amministrazione Generale,1106583950,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,3,#D32645,Public Safety,Sicurezza pubblica,75230,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,5,#6AAC32,Education,Istruzione,188589600,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,6,#A5B425,Training,Formazione,422822340,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),2946650,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,178032270,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,106963590,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,10,#2458A3,Health ',Sanita',7728855000,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),188847740,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,12,#211D79,Water,Acqua,443051100,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,14,#44913D,Environment,Ambiente,387988340,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,16,#3F93E1,Other hygienic and sanitary,Altri interventi igenico sanitari,0,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,17,#7A2077,Labour,Lavoro,168431530,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,39950,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,19,#14388C,Other transport,Altri trasporti,336452990,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,20,#CD531C,ROAD ',Viabilita',50076350,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,22,#449256,Agriculture,Agricoltura,495958130,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,31057030,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,24,#E29826,Tourism,Turismo,147454070,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,25,#2458A3,Commerce,Commercio,17967230,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,26,#42928F,Industry and Handicrafts,Industria e Artigianato,224096650,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,28,#A5B425,Other public works,Altre opere pubbliche,405041390,EUR
AL,Amministrazioni Regionali,2006,19,Sicilia,italy-Sicilia,#EDC92D,30,#42928F,Unclassified expenditure,Oneri non ripartibili,2303545340,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,1,#449256,General Administration,Amministrazione Generale,417210040,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,2,#6AAC32,Defence,Difesa,0,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,3,#D32645,Public Safety,Sicurezza pubblica,8083090,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,5,#6AAC32,Education,Istruzione,122442860,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,6,#A5B425,Training,Formazione,104579510,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),7133850,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,50400290,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,19768340,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,10,#2458A3,Health ',Sanita',2854865920,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),97396060,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,12,#211D79,Water,Acqua,146369270,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,13,#42928F,Sewers and Water,Fognature e depurazione Acque,7660150,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,14,#44913D,Environment,Ambiente,210310110,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,26940,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,17,#7A2077,Labour,Lavoro,64613230,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,1555550,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,19,#14388C,Other transport,Altri trasporti,66740700,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,20,#CD531C,ROAD ',Viabilita',18602740,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,22,#449256,Agriculture,Agricoltura,326136590,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,23,#211D79,Sea Fishing and Aquaculture,Pesca marittima e Acquicoltura,7074490,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,24,#E29826,Tourism,Turismo,39122840,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,25,#2458A3,Commerce,Commercio,9682560,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,26,#42928F,Industry and Handicrafts,Industria e Artigianato,176920900,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,27,#CA221D,Energy,Energia,1301600,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,28,#A5B425,Other public works,Altre opere pubbliche,3756960,EUR
AL,Amministrazioni Regionali,2006,20,Sardegna,italy-Sardegna,#E29826,30,#42928F,Unclassified expenditure,Oneri non ripartibili,141514590,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,1,#449256,General Administration,Amministrazione Generale,206440200,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,3,#D32645,Public Safety,Sicurezza pubblica,53301250,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,5,#6AAC32,Education,Istruzione,451410210,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,6,#A5B425,Training,Formazione,89021920,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),72215830,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,71626070,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,89393920,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,10,#2458A3,Health ',Sanita',890975940,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),223802440,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,14,#44913D,Environment,Ambiente,62982470,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,16,#3F93E1,Other hygienic and sanitary,Altri interventi igenico sanitari,54894260,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,17,#7A2077,Labour,Lavoro,51012400,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,14028500,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,19,#14388C,Other transport,Altri trasporti,132274020,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,20,#CD531C,ROAD ',Viabilita',255752910,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,21,#42928F,Telecommunications,Telecomunicazioni,1363480,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,22,#449256,Agriculture,Agricoltura,78125240,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,24,#E29826,Tourism,Turismo,96371380,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,25,#2458A3,Commerce,Commercio,16164970,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,26,#42928F,Industry and Handicrafts,Industria e Artigianato,69761280,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,27,#CA221D,Energy,Energia,11411640,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,29,#EDC92D,Other economic sectors,Altre in campo economico,69105680,EUR
AL,Amministrazioni Regionali,2006,21,Provincia Auton,italy-Provincia Auton,#CD531C,30,#42928F,Unclassified expenditure,Oneri non ripartibili,92184880,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,1,#449256,General Administration,Amministrazione Generale,251939760,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,2,#6AAC32,Defence,Difesa,1883370,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,3,#D32645,Public Safety,Sicurezza pubblica,20727190,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,4,#481B79,Justice,Giustizia,284750,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,5,#6AAC32,Education,Istruzione,532337240,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,6,#A5B425,Training,Formazione,103549830,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),5634690,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,101802940,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,58786670,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,10,#2458A3,Health ',Sanita',1001354980,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),144133210,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,13,#42928F,Sewers and Water,Fognature e depurazione Acque,9145000,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,14,#44913D,Environment,Ambiente,15013100,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,6446750,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,16,#3F93E1,Other hygienic and sanitary,Altri interventi igenico sanitari,330980,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,17,#7A2077,Labour,Lavoro,8877140,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,13806770,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,19,#14388C,Other transport,Altri trasporti,98707650,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,20,#CD531C,ROAD ',Viabilita',174437640,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,21,#42928F,Telecommunications,Telecomunicazioni,8703410,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,22,#449256,Agriculture,Agricoltura,145908670,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,24,#E29826,Tourism,Turismo,35134170,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,25,#2458A3,Commerce,Commercio,19280540,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,26,#42928F,Industry and Handicrafts,Industria e Artigianato,65394860,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,27,#CA221D,Energy,Energia,23807860,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,28,#A5B425,Other public works,Altre opere pubbliche,70953340,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,29,#EDC92D,Other economic sectors,Altre in campo economico,25556000,EUR
AL,Amministrazioni Regionali,2006,22,Provincia Auton,italy-Provincia Auton,#CD531C,30,#42928F,Unclassified expenditure,Oneri non ripartibili,39897730,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,1,#449256,General Administration,Amministrazione Generale,385632320,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,3,#D32645,Public Safety,Sicurezza pubblica,340940,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,5,#6AAC32,Education,Istruzione,76759010,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,6,#A5B425,Training,Formazione,25521610,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),155820980,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,55481570,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,24956030,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,10,#2458A3,Health ',Sanita',7148138080,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),185504630,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,12,#211D79,Water,Acqua,191627560,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,14,#44913D,Environment,Ambiente,107752080,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,17,#7A2077,Labour,Lavoro,37395220,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,19,#14388C,Other transport,Altri trasporti,778723510,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,20,#CD531C,ROAD ',Viabilita',67823690,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,22,#449256,Agriculture,Agricoltura,43871130,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,24,#E29826,Tourism,Turismo,85423710,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,25,#2458A3,Commerce,Commercio,4315560,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,26,#42928F,Industry and Handicrafts,Industria e Artigianato,189322060,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,28,#A5B425,Other public works,Altre opere pubbliche,18685820,EUR
AL,Amministrazioni Regionali,2007,01,Piemonte,italy-Piemonte,#EDC92D,30,#42928F,Unclassified expenditure,Oneri non ripartibili,250574610,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,1,#449256,General Administration,Amministrazione Generale,186841320,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,3,#D32645,Public Safety,Sicurezza pubblica,18628090,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,5,#6AAC32,Education,Istruzione,105460800,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,6,#A5B425,Training,Formazione,22581470,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,7,#2458A3,Research & Development (R & D),Ricerca e Sviluppo (R. & S.),490000,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,8,#EDC92D,Culture and recreation facilities,Cultura e servizi ricreativi,30034490,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,9,#449256,Housing and Urban,Edilizia abitativa e urbanistica,7415260,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,10,#2458A3,Health ',Sanita',227714810,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,11,#C22769,Interventions in the social sphere (assist. and benefits.),Interventi in campo sociale (assist. e benef.),48930760,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,12,#211D79,Water,Acqua,7383080,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,13,#42928F,Sewers and Water,Fognature e depurazione Acque,180630,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,14,#44913D,Environment,Ambiente,38700510,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,15,#A5B425,Waste Disposal,Smaltimento dei Rifiuti,5763240,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,17,#7A2077,Labour,Lavoro,3784650,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,18,#CA221D,Retirement and wage subsidies,Previdenza e Integrazioni Salariali,312000,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,19,#14388C,Other transport,Altri trasporti,32124150,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,20,#CD531C,ROAD ',Viabilita',26854600,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,22,#449256,Agriculture,Agricoltura,83963220,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,24,#E29826,Tourism,Turismo,90115660,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,25,#2458A3,Commerce,Commercio,5867410,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,26,#42928F,Industry and Handicrafts,Industria e Artigianato,59893280,EUR
AL,Amministrazioni Regionali,2007,02,Valle d'Aosta,italy-Valle d'Aosta,#E29826,28,#A5B425,Other public works,Altre opere pubbliche,21917430,EUR
